record_no,stratum,narrative,case_categorization,severity,impact_type,work_process,causal_density,causal_matches,token_count,existing_entities,caused_by_1_cause,caused_by_1_evidence,caused_by_1_confidence,caused_by_2_cause,caused_by_2_evidence,caused_by_2_confidence,contributed_to_1_factor,contributed_to_1_evidence,contributed_to_1_confidence,contributed_to_2_factor,contributed_to_2_evidence,contributed_to_2_confidence,led_to_1_event,led_to_1_outcome,led_to_1_evidence,led_to_1_confidence,led_to_2_event,led_to_2_outcome,led_to_2_evidence,led_to_2_confidence,led_to_3_event,led_to_3_outcome,led_to_3_evidence,led_to_3_confidence,annotator_notes,annotator_id
504652,fire_explosion,"At around 14:00, a piece of smoke was observed on the deck around the welding cable. It was later found out that the smoke was generated at the connection plug of the welding cable. The suspected cause is that the cable connection became slacked due to tension causing the heat accumulation. The melt was at the connection plug and socket. No flame was observed but smoke. The welding cable changed before activity resumed.",Fire & Explosion - Accumulation / Presence of explosive atmosphere,Fire/Explosion - 2. Moderate,Fire/Explosion,Welding,0.0410958904109589,3.0,73.0,"[{""entity_type"": ""LOCATION"", ""value"": ""Tianjin"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""China"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""Asia Pacific"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""ORGANIZATION"", ""value"": ""JSC YAMAL LNG"", ""relation"": ""REPORTED_BY""}, {""entity_type"": ""ROOT_CAUSE_CATEGORY"", ""value"": ""Accumulation / Presence of explosive atmosphere"", ""relation"": ""CATEGORIZED_AS""}, {""entity_type"": ""EQUIPMENT"", ""value"": ""welding cable"", ""relation"": ""INVOLVED""}]",,,,,,,,,,,,,,,,,,,,,,,,,,
540853,fire_explosion,"On June 3, 2017 at 08:26 local time an automatic fire alarm system triggered in the hostel 1-2.1 of the North Camp. The activation of the system was triggered by the smoke in the ventilation system in the attic of the right wing of the hostel. People were evacuated.",Fire & Explosion - Uncontrolled chemical or physical reaction,"Damage - 1. Less than 100,000 Euros",Damage,Support Service,0.04081632653061224,2.0,49.0,"[{""entity_type"": ""LOCATION"", ""value"": ""Sabetta Site"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""Sabetta"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""Russia"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""Asia Pacific"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""ORGANIZATION"", ""value"": ""JSC YAMAL LNG"", ""relation"": ""REPORTED_BY""}, {""entity_type"": ""ROOT_CAUSE_CATEGORY"", ""value"": ""Uncontrolled chemical or physical reaction"", ""relation"": ""CATEGORIZED_AS""}, {""entity_type"": ""LOCATION"", ""value"": ""hostel 1-2.1"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""North Camp"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""EQUIPMENT"", ""value"": ""ventilation system"", ""relation"": ""INVOLVED""}]",,,,,,,,,,,,,,,,,,,,,,,,,,
507557,fire_explosion,"During welding at 7 mtr elevation of battery limit, the earthing cable clamp (holder) got heated up and smoke started coming from it._x000D_ _x000D_ The incident noticed by an engineer and welding machine was immediately switched off by concern area Supervisor._x000D_ _x000D_ No injury and property damage caused due to the incident","Fire & Explosion - Flammable solids, liquids and gases",Injury - 1. First Aid Care,Injury,Site Electrical,0.038461538461538464,2.0,52.0,"[{""entity_type"": ""LOCATION"", ""value"": ""Cochin"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""India"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""India"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""ORGANIZATION"", ""value"": ""AIR PRODUCTS"", ""relation"": ""REPORTED_BY""}, {""entity_type"": ""ROOT_CAUSE_CATEGORY"", ""value"": ""Flammable solids, liquids and gases"", ""relation"": ""CATEGORIZED_AS""}, {""entity_type"": ""EQUIPMENT"", ""value"": ""earthing cable clamp"", ""relation"": ""INVOLVED""}, {""entity_type"": ""EQUIPMENT"", ""value"": ""welding machine"", ""relation"": ""INVOLVED""}, {""entity_type"": ""ORGANIZATION"", ""value"": ""concern area Supervisor"", ""relation"": ""REPORTED_BY""}]",,,,,,,,,,,,,,,,,,,,,,,,,,
531801,fire_explosion,Person Involved was performing grinding works on the vessel when sparks created by_x000D_ the grinding work projected to a close by butane gas cylinder resulting In a flame Ignition_x000D_ at the connection 01 the butane bottle. The gas cylinder was immediately closed and the_x000D_ flame was slopped. No damage or injuries were caused.,"Fire & Explosion - Flammable solids, liquids and gases",Injury - 3. Lost Time Injury,Injury,Yards,0.03773584905660377,2.0,53.0,"[{""entity_type"": ""LOCATION"", ""value"": ""Anvers Facility"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""Anvers"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""Belgium"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""Europe"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""ORGANIZATION"", ""value"": ""JSC YAMAL LNG"", ""relation"": ""REPORTED_BY""}, {""entity_type"": ""ROOT_CAUSE_CATEGORY"", ""value"": ""Flammable solids, liquids and gases"", ""relation"": ""CATEGORIZED_AS""}]",,,,,,,,,,,,,,,,,,,,,,,,,,
520514,fire_explosion,"On 21.12.2016 at 13:00 hours at the plant construction site Train 3 area, OOO Velesstroy Montazh subcontractor’s tent (temporary structure covered with tarp) caught fire due to the diesel fuel blowout from the air heater nozzle on the tent’s tarp which caused inflammation thereof. There were no injuries. There was no material loss.",Fire & Explosion - Explosives / potential explosives,Fire/Explosion - 1. Negligible,Fire/Explosion,Construction - Installation,0.03773584905660377,2.0,53.0,"[{""entity_type"": ""LOCATION"", ""value"": ""Sabetta Site"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""Sabetta"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""Russia"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""Asia Pacific"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""ORGANIZATION"", ""value"": ""JSC YAMAL LNG"", ""relation"": ""REPORTED_BY""}, {""entity_type"": ""ROOT_CAUSE_CATEGORY"", ""value"": ""Explosives / potential explosives"", ""relation"": ""CATEGORIZED_AS""}, {""entity_type"": ""LOCATION"", ""value"": ""Train 1 area"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""ORGANIZATION"", ""value"": ""OOO VelesstroyMontazh"", ""relation"": ""REPORTED_BY""}, {""entity_type"": ""EQUIPMENT"", ""value"": ""air heater nozzle"", ""relation"": ""INVOLVED""}]",,,,,,,,,,,,,,,,,,,,,,,,,,
671027,fire_explosion,"At approx. 3AM we had a tarp catch on fire on the NPE frac site. It was wrapped around an accumulator engine because the tech was having trouble starting the motor thinking it was because of the extreme cold. Once he finally got the engine to start, the exhaust caught the tarp on fire because it was too close. The tarp was immediately pulled off and the fire was put out. The accumulator was inspected and found to be undamaged functionally.","Fire & Explosion - Flammable solids, liquids and gases",Financial Impact - 2. Minor impact on entity/asset figures,Financial Impact,Operations,0.037037037037037035,3.0,81.0,"[{""entity_type"": ""LOCATION"", ""value"": ""Minot Service Base"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""Minot"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""USA"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""North America"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""ORGANIZATION"", ""value"": ""NINE POINT ENERGY LLC"", ""relation"": ""REPORTED_BY""}, {""entity_type"": ""ROOT_CAUSE_CATEGORY"", ""value"": ""Flammable solids, liquids and gases"", ""relation"": ""CATEGORIZED_AS""}, {""entity_type"": ""EQUIPMENT"", ""value"": ""Tarp"", ""relation"": ""INVOLVED""}, {""entity_type"": ""LOCATION"", ""value"": ""NPE frac site"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""EQUIPMENT"", ""value"": ""accumulator engine"", ""relation"": ""INVOLVED""}]",,,,,,,,,,,,,,,,,,,,,,,,,,
704256,fire_explosion,"At 3:30 p.m. on January 18, TMP-002 under Deck D, a length of grinding cable (with connector) was lying on the scaffolding walkway. When a worker accidently stepped on the socket and caused the cable to be damaged after contact with the scaffolding plank. The disconnected cable was in power supply and hence caused the fire on the cable due to short circuit. _x000D_ Power was cut down and fire was put out immediately by disconnecting the plug from another extension cord._x000D_ ELCB tripped due to the short circuit. _x000D_ There were 3 extension cords connected together. _x000D_ The short circuit caused by the cable getting contact with the metal scaffolding boards. _x000D_ The power was removed from the power supply by another worker as soon as the fire occurred. _x000D_ Investigation was conducted for this incident.",Fire & Explosion - Explosives / potential explosives,Injury - 2. Medical Treatment Injury / Restricted Work Case / Loss of Consciousness,Injury,Yards,0.0364963503649635,5.0,137.0,"[{""entity_type"": ""LOCATION"", ""value"": ""Tianjin"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""China"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""Asia Pacific"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""ORGANIZATION"", ""value"": ""NOVARCTIC SNC"", ""relation"": ""REPORTED_BY""}, {""entity_type"": ""ROOT_CAUSE_CATEGORY"", ""value"": ""Explosives / potential explosives"", ""relation"": ""CATEGORIZED_AS""}, {""entity_type"": ""LOCATION"", ""value"": ""Deck D"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""EQUIPMENT"", ""value"": ""Power Supply"", ""relation"": ""INVOLVED""}]",,,,,,,,,,,,,,,,,,,,,,,,,,
697605,fire_explosion,"While replacing X-head die and re-attaching melt tube on Thermo line 3, the temperature sensor was removed to be able to open an access hatch in the mezzanine floor above the extruder. The sensor was blocking the hatch thus could not be opened. _x000D_ _x000D_ The operator forgot to re-attach the temperature sensor resulting in overheating of the melt tube due to no temperature signal, this resulted in PP fumes and smoke violently being released from melt tube ball joint. _x000D_ _x000D_ The smoke resulted in a fire alarm and a fire truck arrived at site. No personnel were in the area at the time of release._x000D_ _x000D_ ** Information taken from Shawcor Initial Incident Notification Report **","Fire & Explosion - Flammable solids, liquids and gases",Financial Impact - 3. Significant impact on entity/asset figures. Likely impact on (R)BU/GBU figures,Financial Impact,Vessel / Yards,0.03389830508474576,4.0,118.0,"[{""entity_type"": ""LOCATION"", ""value"": ""Orkanger Spoolbase"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""Orkanger"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""Norway"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""Europe"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""ORGANIZATION"", ""value"": ""NEPTUNE E&P UK LTD"", ""relation"": ""REPORTED_BY""}, {""entity_type"": ""ROOT_CAUSE_CATEGORY"", ""value"": ""Flammable solids, liquids and gases"", ""relation"": ""CATEGORIZED_AS""}, {""entity_type"": ""EQUIPMENT"", ""value"": ""X-head die"", ""relation"": ""INVOLVED""}, {""entity_type"": ""EQUIPMENT"", ""value"": ""Thermo line 3"", ""relation"": ""INVOLVED""}, {""entity_type"": ""EQUIPMENT"", ""value"": ""temperature sensor"", ""relation"": ""INVOLVED""}, {""entity_type"": ""LOCATION"", ""value"": ""mezzanine floor"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""EQUIPMENT"", ""value"": ""extruder"", ""relation"": ""INVOLVED""}, {""entity_type"": ""EQUIPMENT"", ""value"": ""melt tube"", ""relation"": ""INVOLVED""}, {""entity_type"": ""ORGANIZATION"", ""value"": ""Shawcor"", ""relation"": ""REPORTED_BY""}]",,,,,,,,,,,,,,,,,,,,,,,,,,
574147,fire_explosion,"Laminated plastic coated empty wooden box accumulated near GTG open area, got small fire due to High atmospheric temperature. Our one of Engineer observed and immediately extinguished by using sand.","Fire & Explosion - Flammable solids, liquids and gases",Financial Impact - 1. No impact on entity/asset figures,Financial Impact,Pre-Commissioning / Commissioning,0.03333333333333333,1.0,30.0,"[{""entity_type"": ""LOCATION"", ""value"": ""Amalapuram"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""India"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""India"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""ORGANIZATION"", ""value"": ""OIL AND NATURAL GAS CORP.LTD"", ""relation"": ""REPORTED_BY""}, {""entity_type"": ""ROOT_CAUSE_CATEGORY"", ""value"": ""Flammable solids, liquids and gases"", ""relation"": ""CATEGORIZED_AS""}, {""entity_type"": ""LOCATION"", ""value"": ""GTG"", ""relation"": ""OCCURRED_AT""}]",,,,,,,,,,,,,,,,,,,,,,,,,,
520515,fire_explosion,On 22nd of December 22:30 ignition in the container. HSE engineer informed fire safety team and responsible persons. _x000D_ Preliminary cause of ignition is short circuit of an electrical cable,Fire & Explosion - Explosives / potential explosives,Fire/Explosion - 1. Negligible,Fire/Explosion,Construction - Installation,0.03333333333333333,1.0,30.0,"[{""entity_type"": ""LOCATION"", ""value"": ""Sabetta Site"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""Sabetta"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""Russia"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""Asia Pacific"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""ORGANIZATION"", ""value"": ""JSC YAMAL LNG"", ""relation"": ""REPORTED_BY""}, {""entity_type"": ""ROOT_CAUSE_CATEGORY"", ""value"": ""Explosives / potential explosives"", ""relation"": ""CATEGORIZED_AS""}, {""entity_type"": ""EQUIPMENT"", ""value"": ""container"", ""relation"": ""INVOLVED""}, {""entity_type"": ""ORGANIZATION"", ""value"": ""HSE engineer"", ""relation"": ""REPORTED_BY""}, {""entity_type"": ""ORGANIZATION"", ""value"": ""fire safety team"", ""relation"": ""REPORTED_BY""}, {""entity_type"": ""ORGANIZATION"", ""value"": ""responsible persons"", ""relation"": ""REPORTED_BY""}, {""entity_type"": ""EQUIPMENT"", ""value"": ""electric cable"", ""relation"": ""INVOLVED""}]",,,,,,,,,,,,,,,,,,,,,,,,,,
502403,fire_explosion,"At 9:00am 21-July-2016, on the module 113 PAU 001 below L1 on the scaffolding platform one plastic bottle caught fire._x000D_ One worker from piping sublet-subcontractor Ai Fa, was performing hot work (cutting an opening around a pipe) on the deck 1. The plastic bottle caught fire, due to the sparks which dropped from this activity on below I-beam._x000D_ The fire was immediately extinguished because of a good arrangement of firefighting (Fire watchman/fire extinguish-er/fire blanket). The same worker took an immediate action to put off the fire by using the fire blanket._x000D_  No material was damaged and nobody was injured. _x000D_  Immediate investigation shows that the cause are:_x000D_ 1. Inadequate pre-task checking of the work place._x000D_ 2. Poor housekeeping around working area.","Fire & Explosion - Flammable solids, liquids and gases",Fire/Explosion - 1. Negligible,Fire/Explosion,Site Mechanical And Piping,0.03305785123966942,4.0,121.0,"[{""entity_type"": ""LOCATION"", ""value"": ""ALNG2 COSCO Yard"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""Qidong"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""China"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""Asia Pacific"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""ORGANIZATION"", ""value"": ""JSC YAMAL LNG"", ""relation"": ""REPORTED_BY""}, {""entity_type"": ""ROOT_CAUSE_CATEGORY"", ""value"": ""Flammable solids, liquids and gases"", ""relation"": ""CATEGORIZED_AS""}, {""entity_type"": ""LOCATION"", ""value"": ""Module 213 PAU 001"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""ORGANIZATION"", ""value"": ""Ai Fa"", ""relation"": ""REPORTED_BY""}, {""entity_type"": ""LOCATION"", ""value"": ""deck A"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""EQUIPMENT"", ""value"": ""I-beam"", ""relation"": ""INVOLVED""}, {""entity_type"": ""EQUIPMENT"", ""value"": ""Fire watchman"", ""relation"": ""INVOLVED""}, {""entity_type"": ""EQUIPMENT"", ""value"": ""fire extinguisher"", ""relation"": ""INVOLVED""}, {""entity_type"": ""EQUIPMENT"", ""value"": ""fire blanket"", ""relation"": ""INVOLVED""}]",,,,,,,,,,,,,,,,,,,,,,,,,,
12714,fire_explosion,"During a hot work activity, oxyacetylene hose failed and flashback arrestor did not work properly generating a flashback near to the handle. Gas supply was closed immediately and nobody was hurt.","Flammable solids, liquids and gases",2 - Minor,Injury/Illness,Construction - Installation-Construction,0.03225806451612903,1.0,31.0,"[{""entity_type"": ""LOCATION"", ""value"": ""Top Coral Do Atlantico (PLSV1)"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""Rio de Janeiro"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""Brazil"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""South America"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""ORGANIZATION"", ""value"": ""ESTALEIRO MAUA S/A"", ""relation"": ""REPORTED_BY""}, {""entity_type"": ""ROOT_CAUSE_CATEGORY"", ""value"": ""Flammable solids, liquids and gases"", ""relation"": ""CATEGORIZED_AS""}, {""entity_type"": ""EQUIPMENT"", ""value"": ""Oxy Acetylene hose"", ""relation"": ""INVOLVED""}, {""entity_type"": ""EQUIPMENT"", ""value"": ""flashback arrestor"", ""relation"": ""INVOLVED""}, {""entity_type"": ""INJURY_TYPE"", ""value"": ""flashback"", ""relation"": ""RESULTED_IN""}, {""entity_type"": ""EQUIPMENT"", ""value"": ""handle"", ""relation"": ""INVOLVED""}, {""entity_type"": ""EQUIPMENT"", ""value"": ""Gas supply"", ""relation"": ""INVOLVED""}]",,,,,,,,,,,,,,,,,,,,,,,,,,
532071,fire_explosion,It was reported to IEMANTS HSE that a welder left a propane torch tuned on positioned under the grillage. The propane hose was positioned where the torch was laid down causing it to bum through the hose. The equipment was immediately turned off. This also caused extra heat to be applied to the bearing pad. It is to be checked by iemants QC.,"Fire & Explosion - Flammable solids, liquids and gases",Injury - 3. Lost Time Injury,Injury,Yards,0.031746031746031744,2.0,63.0,"[{""entity_type"": ""LOCATION"", ""value"": ""Anvers Facility"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""Anvers"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""Belgium"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""Europe"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""ORGANIZATION"", ""value"": ""JSC YAMAL LNG"", ""relation"": ""REPORTED_BY""}, {""entity_type"": ""ROOT_CAUSE_CATEGORY"", ""value"": ""Flammable solids, liquids and gases"", ""relation"": ""CATEGORIZED_AS""}, {""entity_type"": ""ORGANIZATION"", ""value"": ""IEMANTS HSE"", ""relation"": ""REPORTED_BY""}, {""entity_type"": ""EQUIPMENT"", ""value"": ""welder"", ""relation"": ""INVOLVED""}, {""entity_type"": ""EQUIPMENT"", ""value"": ""propane torch"", ""relation"": ""INVOLVED""}, {""entity_type"": ""LOCATION"", ""value"": ""Grillage"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""EQUIPMENT"", ""value"": ""propane hose"", ""relation"": ""INVOLVED""}, {""entity_type"": ""ORGANIZATION"", ""value"": ""iemants QC"", ""relation"": ""REPORTED_BY""}]",,,,,,,,,,,,,,,,,,,,,,,,,,
509507,fire_explosion,"Piping team crew member was helping to welder to lower welding cable from Deck-G to Deck-F. In the process, welding switch touched along the way, at that time tungsten electrode touched the scaffold board and caused some sparks. Spark splashed down below within the cable tray plastic sheeting in Deck-F, causing a minor fire but was immediately extinguished by workers in the area.","Fire & Explosion - Flammable solids, liquids and gases",Fire/Explosion - 2. Moderate,Fire/Explosion,Yard - Spool Base Fabrication,0.031746031746031744,2.0,63.0,"[{""entity_type"": ""LOCATION"", ""value"": ""ALNG2 PJOE Yard"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""Penglai"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""China"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""Asia Pacific"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""ORGANIZATION"", ""value"": ""JSC YAMAL LNG"", ""relation"": ""REPORTED_BY""}, {""entity_type"": ""ROOT_CAUSE_CATEGORY"", ""value"": ""Flammable solids, liquids and gases"", ""relation"": ""CATEGORIZED_AS""}, {""entity_type"": ""ORGANIZATION"", ""value"": ""Piping team"", ""relation"": ""REPORTED_BY""}, {""entity_type"": ""LOCATION"", ""value"": ""Deck-G"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""Deck-F"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""EQUIPMENT"", ""value"": ""welding switch"", ""relation"": ""INVOLVED""}, {""entity_type"": ""EQUIPMENT"", ""value"": ""tungsten electrode"", ""relation"": ""INVOLVED""}]",,,,,,,,,,,,,,,,,,,,,,,,,,
607094,fire_explosion,"Preparation of a solution containing nitric acid with the help of a doser. After pumping 3 doses of 15ml in a baker, the nitric acid bombon is placed on the palm. About 30 seconds later, a strong detonation appears causing a acid projection. One person suffered damage due to the detonation (yes), a second repeated a acid projection on the face and front.",Fire & Explosion - Uncontrolled chemical or physical reaction,Injury - 3. Lost Time Injury,Injury,Testing,0.031746031746031744,2.0,63.0,"[{""entity_type"": ""LOCATION"", ""value"": ""Flexi France"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""Le Trait"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""France"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""Europe"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""ORGANIZATION"", ""value"": ""FLEXI FRANCE"", ""relation"": ""REPORTED_BY""}, {""entity_type"": ""ROOT_CAUSE_CATEGORY"", ""value"": ""Uncontrolled chemical or physical reaction"", ""relation"": ""CATEGORIZED_AS""}, {""entity_type"": ""EQUIPMENT"", ""value"": ""doser"", ""relation"": ""INVOLVED""}, {""entity_type"": ""EQUIPMENT"", ""value"": ""baker"", ""relation"": ""INVOLVED""}, {""entity_type"": ""BODY_PART"", ""value"": ""palm"", ""relation"": ""AFFECTED""}, {""entity_type"": ""BODY_PART"", ""value"": ""face"", ""relation"": ""AFFECTED""}, {""entity_type"": ""BODY_PART"", ""value"": ""front"", ""relation"": ""AFFECTED""}]",,,,,,,,,,,,,,,,,,,,,,,,,,
567598,fire_explosion,"While a welder was doing welding of a pipe joint inside welding booth; fire observed by his helper in welding booth Tarpaulin. _x000D_ _x000D_ As investigated it was found that due to lose connection of welding cables, caused cable overheat generated and caught fire._x000D_ _x000D_ Fire Fighting Team rushed to the spot and extinguished the fire in initial stage using nearby available fire Extinguishers.","Fire & Explosion - Flammable solids, liquids and gases",Injury - 1. First Aid Care,Injury,Welding,0.03125,2.0,64.0,"[{""entity_type"": ""LOCATION"", ""value"": ""Dahej"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""India"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""India"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""ORGANIZATION"", ""value"": ""TECHNIP ENERGIES INDIA LIMITED"", ""relation"": ""REPORTED_BY""}, {""entity_type"": ""ROOT_CAUSE_CATEGORY"", ""value"": ""Flammable solids, liquids and gases"", ""relation"": ""CATEGORIZED_AS""}, {""entity_type"": ""LOCATION"", ""value"": ""Tarpaulin"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""EQUIPMENT"", ""value"": ""welding cable"", ""relation"": ""INVOLVED""}, {""entity_type"": ""ORGANIZATION"", ""value"": ""Fire Fighting Team"", ""relation"": ""REPORTED_BY""}]",,,,,,,,,,,,,,,,,,,,,,,,,,
502227,fire_explosion,A fire occurred due to a overheated cable supplying power to a torch that was being used to cut metal sheets. The fire was extinguished by the working team with an extinguisher.,"Fire & Explosion - Flammable solids, liquids and gases",Injury - 2. Medical Treatment Injury / Restricted Work Case / Loss of Consciousness,Injury,Site Mechanical And Piping,0.03125,1.0,32.0,"[{""entity_type"": ""LOCATION"", ""value"": ""Pontal do Parana"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""Brazil"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""South America"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""ORGANIZATION"", ""value"": ""PETROBRAS NETHERLANDS B V PNBV"", ""relation"": ""REPORTED_BY""}, {""entity_type"": ""ROOT_CAUSE_CATEGORY"", ""value"": ""Flammable solids, liquids and gases"", ""relation"": ""CATEGORIZED_AS""}, {""entity_type"": ""EQUIPMENT"", ""value"": ""torch"", ""relation"": ""INVOLVED""}, {""entity_type"": ""ORGANIZATION"", ""value"": ""working team"", ""relation"": ""REPORTED_BY""}, {""entity_type"": ""EQUIPMENT"", ""value"": ""extinguisher"", ""relation"": ""INVOLVED""}]",,,,,,,,,,,,,,,,,,,,,,,,,,
19447,fire_explosion,"It was observed a small fire inside the waste bin outside workshop WH27, caused by used cigarettes and napkins thrown into same bin. I immediately  Extinguished the fire and informed QHSE Department.","Flammable solids, liquids and gases",2 - Minor,Damage - Financial impact,Engineering-Buildings,0.03125,1.0,32.0,"[{""entity_type"": ""LOCATION"", ""value"": ""Baku Office - Marine Plaza"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""Baku"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""Azerbaijan"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""Europe"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""ORGANIZATION"", ""value"": ""FMC KONGSBERG SERVICES LIMITED BRANCH AZERBAIJAN REPUBLIC"", ""relation"": ""REPORTED_BY""}, {""entity_type"": ""ROOT_CAUSE_CATEGORY"", ""value"": ""Flammable solids, liquids and gases"", ""relation"": ""CATEGORIZED_AS""}, {""entity_type"": ""LOCATION"", ""value"": ""workshop"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""ORGANIZATION"", ""value"": ""QHSE Department"", ""relation"": ""REPORTED_BY""}]",,,,,,,,,,,,,,,,,,,,,,,,,,
